VideoID,Comentario,Fecha
1PkcfoUOXck,LOVE!! Final Épico para la Historia 😂😂,2023-09-29T04:14:41Z
1PkcfoUOXck,"Excelente contenido, bello todo 10, Déjate tu pelo así está lindo!",2023-09-29T04:01:25Z
1PkcfoUOXck,"Fabulosa!!, todo, maquillaje,  peinados y vestidos, no te veo cansada, luces espectacular❤",2023-09-29T03:50:59Z
1PkcfoUOXck,"YO TE PONGO UN DIEZ ALEX ,FANTASTICA !!!🌸🌸",2023-09-29T03:38:33Z
1PkcfoUOXck,Divina.  ...familia hermosa..💃❤️🇨🇴desde Colombia un abrazo..❤️,2023-09-29T03:26:00Z
1PkcfoUOXck,Pero ! Madre mia ! Que equipazo te cargas👏🏻👏🏻 tu super profesional como siempre . Que simpatico tu marido que a todo le puso 8.5 😂😂😂,2023-09-29T03:01:33Z
1PkcfoUOXck,"Wow, wow, wow,son un super equipo,todo hermoso me quedo sin palabras,cada detalle en todos lo outfits son maravillosos.",2023-09-29T02:44:58Z
1PkcfoUOXck,Look Cavalli muy top👏🏻👏🏻👏🏻👏🏻,2023-09-29T02:25:46Z
1PkcfoUOXck,No te cortes el pelo por favor. Saludos desde Chile,2023-09-29T02:10:23Z
1PkcfoUOXck,"Hola, en donde podemos seguir a flora y  fauna?",2023-09-29T02:05:57Z
1PkcfoUOXck,Un mega lolssss para los dos!!! Ame este Vlog y el final fue lo mejor jaja.,2023-09-29T02:05:09Z
1PkcfoUOXck,"Amén cada uno de tus looks hermosa , Felicidades",2023-09-29T01:49:42Z
1PkcfoUOXck,"Saludos fam. Ale te felicito todos los look lucias Barbar! Yo te doy un 15 👏👏 me encantaron todos Desde el cabello , Maquillaje y los looks fabulous! Felicidades y Bendiciones ! Para todos 💖🤗💐🙇👼🙏🙏🙏",2023-09-29T01:49:26Z
1PkcfoUOXck,"El look de Roberto Cavalli padrísimo!!! Luces increíble.<br>Etes muuy simpática.Como me he reído cu do Gas.camifica. todo con 8 y tu &quot; la madre que te parió&quot; ja ja ja<br>Saludos desde.Aguascalientes, México🍀🍀🍀🍀🍀🍀🍀",2023-09-29T01:48:09Z
1PkcfoUOXck,"Que risa con Ghassan 🤣🤣, “la madre que te pario” asi le digo a mis hijos tambien 😂😂😂",2023-09-29T01:27:12Z
1PkcfoUOXck,"Tu cabello está fantástico té vez guapísima a no te lo cortes , felicidades este video a sido un 🏅🏆👏👏⛷🚣🏻‍♀️🧘🏻‍♂️🪂🥂🌏✈️🛫😱😥😳estuvo de 100 💕🥰",2023-09-29T01:25:40Z
1PkcfoUOXck,"Me ha encantado este video, tus look maravillosos y disfrutar con tu pareja y tu hijo también es muy bieno",2023-09-29T01:20:48Z
1PkcfoUOXck,"Alex eres una embajadora de marca multifacética y súper pro.  Con todo respeto a tus colegas, you’re the best!! Te lo dice alguien que estuvo en branding por años…y pasas cualquier nivel de exigencia con notas de excelencia.Bravo por tu crecimiento personal y profesional. Y Sashito rocks! Mi vidooooooooo!",2023-09-29T01:19:25Z
1PkcfoUOXck,"Increíble lo tuyo!!!😮 <br>Genialisimos todos tus looks, que derroche de elegancia, originalidad y  diversión 🎉🎉🎉🎉 guauuuuuuuuu<br>Te admiramosssssss Alex!!! Eres la DIVA!!! QUE ORGULLO DE MUJERRRRRR 👠...OLE LA SUPERWOMAN, OLE COSABONITA, QUE FELIZ DE QUE REPRESENTES LAS MODA COMO LO HACES, Y ESE ESFUERZO Y CONSTANCIA.  TE MERECES UN 100000000. DE MIS LOOKS FAV MISSONI, SPORTMAX, ARMANI ...TODOS SI ES QUE NO PIEDO DECIDIR😂😂😂❤❤❤❤❤❤❤❤",2023-09-29T01:18:05Z
1PkcfoUOXck,"Hola Alexandra super tu trabajo en la semana de la moda de Miilan y es verdad que hacen una exelente pareja también con el trabajo felicidades y me sorprende la exigencia de tu esposo en las calificaciones de looks , pero con todos te mirabas espectacular felicidades",2023-09-29T01:16:46Z
1PkcfoUOXck,"¡Cuantísimas cosas distintas e ideales! Por supuesto Alex, estabas preciosísima y considero que realizas siempre, y sé que eso es muy difícil, un trabajo magnífico. Más egoístamente,  y adaptado a mi estilo y a lo que creo que me va más por mi edad y demás,  lo estupendo de esto para mí es que siempre me sugieres looks nuevos con lo que ya tengo o de no tenerlo incluso, me ayudas a saber qué debería comprar para armar todas las nuevas ideas que se me vienen a la cabeza, y es  algo muy divertido, de modo que ¡Gracias! Y  mi enhorabuena por un resultado espectacular y merecidísimo. Un abrazo y hasta siempre.",2023-09-29T01:10:11Z
1PkcfoUOXck,"Alexxxx!!! Me encantas mujer, me encanta Ghass, Sasha, Flora, Fauna y Primavera. Wtf con Ghas y su puntuación jajjaa me quedé loca, ay Maricarmen!!!",2023-09-29T01:07:44Z
1PkcfoUOXck,"El bebé se párese ahora a ti , antes de bebé Siro era a su papi , está hermoso ❤",2023-09-29T01:03:44Z
1PkcfoUOXck,"Ese es el largo perfecto , te queda expectacular , ooo como me gusta Max Mara",2023-09-29T00:54:41Z
1PkcfoUOXck,Te felicito...todos los looks espectaculares<br>Lástima que no se pueden ver con detalle,2023-09-29T00:51:14Z
1PkcfoUOXck,Super  ❤❤❤❤,2023-09-29T00:45:57Z
1PkcfoUOXck,"Alex, no te lo cortes. Asi te queda monisimo!!!. El video me encanto. <br>Cuanto esfuerzo!!!. Tienes un gran equipo.❤❤❤",2023-09-29T00:34:27Z
1PkcfoUOXck,Increíble Alexandra. Me dejaste sin palabras. ❤,2023-09-29T00:32:24Z
1PkcfoUOXck,"Y después yo me quejó de mi nombre 😂😂😂Refugio. En fin! 😂😅Muy guay todo. Me encanto los maquillajes. Y algunos peinados. Sobre todo cuando estás con el pelo suelto con hondas. Estás muy guapa. Yo soy Esteticista. Asi que tantos cambios, me gusta mucho verlos. Y después deshacer maletas y volverla hacer. Uffff!!! Eso lo peor, no me gusta nada hacer y deshacer maletas. Supongo qué tú estás acostumbrada. Un abrazo guapa. Deseando de ver el próximo video en Paris ❤❤❤",2023-09-29T00:26:29Z
1PkcfoUOXck,"Jajajajajaja el final del video es Top Top, pero súper top.😂😂😂",2023-09-29T00:23:43Z
1PkcfoUOXck,"El dresscode Alex, es muy difícil de valorar. En dress- casual, un 10 enorme a Armani, en dressformal, un 9,5 a Cavalli. Esa es mi puntuación, Alex. 😘✨",2023-09-29T00:21:00Z
1PkcfoUOXck,Me encanta el equipo de maquillaje y pelo. Es todo como muy creativo y es genial❤ mi look favorito fue Emporio Armani,2023-09-29T00:19:47Z
1PkcfoUOXck,"Alex, me encantaron todos los looks, yo le pondria 10 a todos. sobre todo el Armani !!! Sahito para comerselo !!! Cariños desde Argentina.",2023-09-29T00:17:44Z
1PkcfoUOXck,"Estupendo , me ha encantado como siempre",2023-09-29T00:16:35Z
1PkcfoUOXck,No no no lo cortes porfa estas guapísima,2023-09-29T00:14:48Z
1PkcfoUOXck,"¡Alex tú ya eres un 10! 🥰🥰🥰🥰, mi look favorito fue el de Cavalli, es algo nuevo y original",2023-09-29T00:08:04Z
1PkcfoUOXck,Es que no hay palabras para describir lo hermosa que te ves. Lo había visto en Instagram pero tenía que verlo otra vez. Esos peinados y maquillajes  omg 😱 Felicitaciones. ❤,2023-09-29T00:01:39Z
1PkcfoUOXck,"Alex, no sé aún cómo estará la semana de Paris, pero la de Milán ha sido realmente espectacular! Tus looks, maquillaje,Peluqueria y edición de fotos Lols!!! Por cierto mis felicidades y admiración a Flora y Fauna!!! Has estado guapísima! <br>Con el look de Armani, ideal!!! Muy buenas elecciones y todo gracias a tu buen gusto y esfuerzo. Feliz semana de Paris. 👏👏👏✨✨✨💫💫💫😘😘😘",2023-09-29T00:00:12Z
1PkcfoUOXck,"Ale, Flora , Fauna y Primera…trabajo Excelente ✨",2023-09-28T23:59:10Z
1PkcfoUOXck,Bravo Alex!👏👏👏 increíble todo desde los looks hasta el maquillaje! Gracias por darnos la oportunidad de ver Fashion Week Milán! T admiro por ser esa mujer tan trabajadora excelente mamá y esposa! Dios los bendiga siempre!,2023-09-28T23:54:12Z
1PkcfoUOXck,"CAVALLI....DIOSAAAA,,,, EL ULTIMO PEINADO DIVINAAAA NO LO CORTES XFIIII",2023-09-28T23:51:21Z
1PkcfoUOXck,Alex no te cortes el pelooooo,2023-09-28T23:45:33Z
1PkcfoUOXck,❤❤❤tu melana te qieda super super bien cortatelo.sin moedo pero parejo ... sin capas..se te ve beelismomcoml cuando estabas embarazadas de sasha,2023-09-28T23:38:13Z
1PkcfoUOXck,"Ninguna te alcanza Alex, la mejor, gracias por todo 💖",2023-09-28T23:35:49Z
1PkcfoUOXck,No hay palabras para describir lo que me ha gustado este vídeo te superas día a día me encanta el ver cómo te rodeas de gente tan cualificada qué peinados y qué maquillaje estás con todos guapísima para mí no hay otra como tú alexandra te esfuerzas tanto en tu trabajo que así son los resultados estupendos❤,2023-09-28T23:35:36Z
1PkcfoUOXck,Top 💗✨,2023-09-28T23:31:46Z
1PkcfoUOXck,Wwwoowwee tu foto con ana de lla  russo... woowwwwww.....wwowow,2023-09-28T23:27:50Z
1PkcfoUOXck,Simplemente expectacular ❤❤,2023-09-28T23:12:25Z
1PkcfoUOXck,"Hola!  Alex super, super, super me encanto todo tú preciosa con tús looks y Ghass dandote un 8.5 hombre 😂 se le perdona  por cuidar al bebé hacen un excelente equipo. Como el de Flora. Fauna y Primavera 😊 lista para ver el de París. Saludos",2023-09-28T23:10:44Z
1PkcfoUOXck,"No,No,Nooooooo, por favor,  No te cortes el pelo , estás preciosa,  yo me lo he cortado hace un mes y todavía no paro de llorar. <br>Besitos ❤❤❤",2023-09-28T23:07:58Z
1PkcfoUOXck,💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓🎩💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓,2023-09-28T23:07:46Z
1PkcfoUOXck,Impresionantes los looks. Ovacion para Flora yFauna !!!,2023-09-28T22:56:48Z
1PkcfoUOXck,Increíble video. Felicidades ❤,2023-09-28T22:52:18Z
1PkcfoUOXck,"“soy de la familia youtuberil “ ella me representa, estaría igual de emocionada 🥹",2023-09-28T22:52:06Z
1PkcfoUOXck,"Perdona ,he tenido una falta de ortografia *ha encantado .😅",2023-09-28T22:44:27Z
1PkcfoUOXck,"Wuuuuuuaaaaaaiuuuuuu!!!!! Un video que no me a dejado moverme de la silla ni x un minuto , me encanta...gracias x todo alex..",2023-09-28T22:43:57Z
1PkcfoUOXck,Me ha gustado mucho un trabajo en equipo superfantastico 🎉,2023-09-28T22:38:06Z
1PkcfoUOXck,"Yo quiero ese equipo de Flora Fauna  y Primavera  😂😂, donde están?😊😊",2023-09-28T22:37:21Z
1PkcfoUOXck,Pedazo vídeo!!!! Me ha encantado!! Guau 🥰🥰🥰,2023-09-28T22:36:16Z
1PkcfoUOXck,wooowww que buen vlog!!! cada vez que salias con un nuevo look se me escaba una sonrisa! como de orgullo! esa es mi alexandra! rompiéndola! jaja lo juro..! te robaste todas las miradas. tu y tu equipo son increibles❤❤❤❤,2023-09-28T22:36:06Z
1PkcfoUOXck,"Súper video , edición muy cuidada como siempre pero junto con tu equipo sois un show,  me a encantado conocerles y para colofón el dictamen de Gass ha sido total !!!!! Ah y con muy buenas reflexiones ❤❤❤❤❤",2023-09-28T22:35:37Z
1PkcfoUOXck,Increíble la semana de la moda espectacular la ropa el peinado maquillaje y todo lo que lo rodea sinceramente empiezas a ver el vídeo y te quedas enganchada.. no puedes parar!!! Me a encantado muchisimooo y aún que la puntuación sea un 8.5 sois una familia de 10!!! Felicidades por todo lo que habéis construidos juntos y trasmitido con tanto cariño a la familia youtuberil.un gracias como una casa de grandeeeeeee❤❤❤,2023-09-28T22:34:29Z
1PkcfoUOXck,💗💗💗👏👏😊,2023-09-28T22:33:58Z
1PkcfoUOXck,"Fantásticos, como siempre 😊",2023-09-28T22:33:00Z
1PkcfoUOXck,Alex me encantas!!!!!!! Estoy esperando todos los jueves para verte ❤,2023-09-28T22:28:52Z
1PkcfoUOXck,❤❤,2023-09-28T22:28:18Z
1PkcfoUOXck,"No te preocupes, yo té doy un 10, a tú elegancia y simpatía ❤❤❤",2023-09-28T22:25:15Z
1PkcfoUOXck,Que TOP eres!!!! Saludos desde Panamá ✨,2023-09-28T22:20:54Z
1PkcfoUOXck,Y encima eres divertida..que más se puede pedir??<br>Supermegacompleta de mujer,2023-09-28T22:15:48Z
1PkcfoUOXck,Me superrrrr encantó ❤❤,2023-09-28T22:12:35Z
1PkcfoUOXck,Sólo puedo decir uauuuuuuu,2023-09-28T22:10:36Z
1PkcfoUOXck,"Amo estos vídeos, con glamour y sin ❤la realidad y honestidad de esta mujer",2023-09-28T22:09:59Z
1PkcfoUOXck,Ver tus looks un lujo y un 10 a flores y fsuna,2023-09-28T22:05:41Z
1PkcfoUOXck,Que guapa con ese melenon  ❤,2023-09-28T22:03:32Z
1PkcfoUOXck,Que maravilloso vídeo. Mil gracias por tu trabajo y también enhorabuena a Flora y Fauna. 😊❤,2023-09-28T22:02:35Z
1PkcfoUOXck,Increiblemente increible. estas guapa con todo lo que te pongas. Eres camaleonica y una persona increible. tu equipo de hadas son de 10. Gracias por llevarnos contigo.😍😍🥰,2023-09-28T21:59:23Z
1PkcfoUOXck,"Yo te doy más nota que ghassan, se quedó corto.. jejehe",2023-09-28T21:58:09Z
1PkcfoUOXck,Muy bonito todo lo de la semana,2023-09-28T21:57:52Z
1PkcfoUOXck,❤❤❤,2023-09-28T21:54:59Z
1PkcfoUOXck,Sportmax merecía el 10 de Ghass👀✨,2023-09-28T21:54:06Z
1PkcfoUOXck,Gracias guapa 😘,2023-09-28T21:53:55Z
1PkcfoUOXck,Carayyy vaya looks. Fantásticos 🤗🌹❤️,2023-09-28T21:51:35Z
1PkcfoUOXck,"Quiero pensar que las personas que te afean el hecho de que digas que estás cansada deben tener trabajos muy rutinarios o monótonos.  <br><br>Me parece totalmente comprensible tu cansancio porque estás acostumbrada a tu agenda diaria más organizada y cuadriculada (además Sashito obliga a tener una rutina). Pasarte tantos días con eventos, desfiles, fittings, comidas, cenas, etc. debe ser agotador. Y además la &quot;tensión&quot; de estar pendiente en cada evento de reconocer y saludar a toda la gente que corresponde. <br><br>Resumir todo eso en &quot;uy sí, qué cansado es que te maquillen y salir a saludar gente. Pues imagínate trabajar de camarera o dependienta&quot; me parece de tener la cabecita muy cuadrada. Gracias por tu esfuerzo en compartir todo. Un beso❤",2023-09-28T21:50:59Z
1PkcfoUOXck,"Estos videos los que más me gustan, espectaculares. Que looks has lucido. Impresionante ❤❤",2023-09-28T21:50:16Z
1PkcfoUOXck,Acomodándome después de un ardua jornada laboral viendo mi youtuber favorita ❤,2023-09-28T21:48:04Z
1PkcfoUOXck,Pero qué final de video jajaja me encanta Gassham porque es muuuyy exigente 😅😅 y bueno ha sido súper entretenido y ver todo el detrás de cámara del MFW 🫶🏻 tu equipo es espectacular 🎉 saludos a flora fauna y primavera y toda la madre naturaleza 😅💜👏🏻,2023-09-28T21:45:20Z
1PkcfoUOXck,"Gracias  Alex ,por este video tan fantástico, nos haces soñar con esos looks tan maravillosos  que te  pones ……..y  a los sitios que nos llevas a comer 😊😊😊😊 nuevamente gracias",2023-09-28T21:44:26Z
1PkcfoUOXck,"Hola Alexandra, desfiles preciosos en Milán, eres muy buena profesional!!. Que majico Sasha con sus pedorretas, para comerlo!! Me he reído con Gashan valorando los looks de tus modelos, que majo!!!. Hasta el jueves!!!",2023-09-28T21:43:36Z
1PkcfoUOXck,"El esposo de Alejandra: El 10 nadie se lo merece, la misma oración que usaba mi profesor de matemática.",2023-09-28T21:43:15Z
1PkcfoUOXck,"Alex estabas espectacular en todos, el de Calzedonia era brutal …. Todos con maquillajes y peinados increibles. Enhorabuena 😊",2023-09-28T21:43:04Z
1PkcfoUOXck,Felicidades ❤❤❤,2023-09-28T21:41:03Z
1PkcfoUOXck,"Me encantó este blog!!!! 👏🏼👏🏼👏🏼<br>El momento gracioso con Sashito en el parque de bolas, el glamour de los desfiles, la calificación de Gash!!! Jajajajaj<br>Top, top, top!!!! De 10!!!🎉🎉🎉🎉",2023-09-28T21:40:53Z
1PkcfoUOXck,Hola. Que ganas de verte 😜😊. Muchas gracias por este ratito ☺️.,2023-09-28T21:40:33Z
1PkcfoUOXck,"Fantástico el vídeo...!!!!👏👏👏👏<br>Nunca me había acercado al mundo de las pasarelas....muchas gracias...es alucinante....y  conlleva mucho trabajo<br>No se te nota el cansancio, siempre luces muy bien...un abrazo 🙅🏼‍♀️",2023-09-28T21:40:27Z
1PkcfoUOXck,Que buen trabajo Aex. Da gusto ver tus videos... Gracias de ❤,2023-09-28T21:37:25Z
1PkcfoUOXck,Tu marido es encantador.,2023-09-28T21:37:16Z
1PkcfoUOXck,Te superas Alex. Brutal. Y Gasan me muero de risa 😂,2023-09-28T21:35:49Z
1PkcfoUOXck,Jaaaaa tu marido es la pera❤,2023-09-28T21:35:05Z
1PkcfoUOXck,"A este vlog le doy un 8,5 😂",2023-09-28T21:33:31Z
1PkcfoUOXck,Es que es muy TOP😍😍😍,2023-09-28T21:30:58Z
1PkcfoUOXck,"Preciosa con ese leopardo,tienes un gusto i estilo envidiable😻",2023-09-28T21:28:30Z
1PkcfoUOXck,"Para mi los looks son de 10, que 8 ni 8. Y como persona 1000. 🥰🥰🥰 Gus mu mal!!! 😜🧐",2023-09-28T21:26:10Z
1PkcfoUOXck,Espectacular los looks. Hacéis un gran equipo.,2023-09-28T21:24:10Z
1PkcfoUOXck,Los maquillajes y los peinados top! Fan de flora y fauna! Jajaja,2023-09-28T21:20:43Z
1PkcfoUOXck,"Impresionante vlog, impresionante tu fortaleza , eres una roca , porque me agotaba de verte , con cuatro outfits por día😮😮, ,increible , cada dia sumas ms calidad  y profesionalidad , equipazo que te acompaña , me encanto ese reencuentro con Ghass 😂😂 , cada outfit 8,5 wajaaa 😂 yo le puse un 10  a Max  Mara ❤❤ Shashito divino 😍😍😍💕💕 Enhorabuena Alex ❤❤ y para mi los jueves siguen siendo terapéuticos ❤😘😘",2023-09-28T21:19:54Z
1PkcfoUOXck,Eres fantástica y super disciplinada y trabajadora. Te mereces todo lo mejor. Un abrazo. Adoro los jueves,2023-09-28T21:19:38Z
1PkcfoUOXck,"Alex vaya trabajo,lo valoro mucho.Para mi es extresante.Eres la mejor 🎉🎉🎉❤❤❤",2023-09-28T21:18:35Z
1PkcfoUOXck,Yo te doy el 10 faltaría más.😂<br>Sascha haciendo pedorretas también un 10.❤<br>Gracias por tus videos tan profesionales y entretenidos.,2023-09-28T21:16:36Z
1PkcfoUOXck,Lol😂 todos 8.5 …. Pero en realidad todos los looks fueron 10 con los maquillajes y los peinados se botaron….. y la model tu Alex tremendos🎉,2023-09-28T21:14:37Z
1PkcfoUOXck,Me han encantado todos los looks!!!  El maquillaje y peinado geniales! Vaya equipo más bueno y que trabajazo hay detrás . Enhorabuena a todos!!! Por cierto mi preferido el look de Roberto Cavalli estabas espectacular 🤩,2023-09-28T21:12:35Z
1PkcfoUOXck,La charla final en el coche ha sido muy top!!!! ❤😂,2023-09-28T21:08:35Z
1PkcfoUOXck,Ese look de Armani estaba de morirse ¡me matoooo¡ increíble y lo más top con esas botas,2023-09-28T21:07:58Z
1PkcfoUOXck,Me ha encantado cuando Ghass dice que no entiende el momento café con leche después de las 2 y Alex dice es una broma?? 😅,2023-09-28T21:05:13Z
1PkcfoUOXck,"Creo que este vídeo se merece un 8,5 jajjajajajajajja LOLZ ❤",2023-09-28T21:05:08Z
1PkcfoUOXck,Los looks que más me gustaron fue el último y el del vestido de animal print. Te ves muy guapa y sexy,2023-09-28T21:05:07Z
1PkcfoUOXck,Missoni 10!!!!! 😅😅😅,2023-09-28T21:05:05Z
1PkcfoUOXck,que maravilla!!! que equipo de trabajo tan comprometido y profesional!! gracias gracias por llevarnos a la semana de la moda!!! esos tres días en familia te recargan de energía !! que lindo verlos juntos,2023-09-28T21:04:39Z
1PkcfoUOXck,"Alexandra , espectacular me encantó . Flora y Fauna  son  unos genios del maquillaje  estabas  fantástica maquillada y muy favorecida😊😘",2023-09-28T21:03:50Z
1PkcfoUOXck,"Eehh... Hola??? Que nivel de looks, maquillajes, puesta en escena. Cada día más icónica!! Amo ❤",2023-09-28T21:02:14Z
1PkcfoUOXck,"Ghasan, el look Cavalli es de 10.",2023-09-28T21:01:38Z
1PkcfoUOXck,"Los outfits..., brutales.  El de Cavalli..., insuperable. Peinados, maquillaje... Y el Tedi es ideal. Missoni,  lo amo.",2023-09-28T21:00:17Z
1PkcfoUOXck,8 1/2 no way .. mereces un 10 de 10 en todos tus looks espectacular Alexxxxx!!👏👏👏,2023-09-28T20:58:20Z
1PkcfoUOXck,Tengo rato viéndote pero en realidad nose que es lo que haces. Es ir a los defiles y subir fotos a insta e historias o como? Les pagan por eso? Quien paga por los trasportes y hoteles... Me parece maravilloso y me da curiosidades.. Que son modelos? Embajadoras de la marca o como?,2023-09-28T20:58:20Z
1PkcfoUOXck,No te cortes el pelo😅,2023-09-28T20:57:21Z
1PkcfoUOXck,Espectacular!  Divina! ❤❤❤,2023-09-28T20:56:24Z
1PkcfoUOXck,"Me ha encantado los desfiles y tus looks impresionantes, me ha encantado el look de Cavalli, estabas impresionante, yo si te doy un 10 💚💚💚",2023-09-28T20:55:49Z
1PkcfoUOXck,Alex es espectacular este vídeo!!!! Que bonita eres por favor Flora y fauna siempre contigoooo te superassss🥰🥰😍😍me lo paso genial viendo tus looks y por supuesto los desfiles esos peinados esos ojos uaauuuuu😘😘besitos riojanos,2023-09-28T20:54:22Z
1PkcfoUOXck,Ghass no ha valorado Moschino!! Un 10 por Diosss y creado dentro de un coche!!! Enhorabuena!! Impresionante trabajo. Gracias por compartirlo Alex.,2023-09-28T20:53:46Z
1PkcfoUOXck,Que equipazo hacéis así las cosas siempre son bien de veras Alex gracias por cada año traernos un poquito de la moda a través de esta plataforma mil gracias ❤❤❤❤,2023-09-28T20:52:36Z
1PkcfoUOXck,"Moltes, moltes gràcies.",2023-09-28T20:51:53Z
1PkcfoUOXck,Todos los looks espectaculares. Todo te quedo hermoso. Los peinados bellos. Eres especial. No se como le haces. Creo que tienes baterias Duracell. Como dices tu lol. ❤,2023-09-28T20:48:38Z
1PkcfoUOXck,Magnifico trabajo,2023-09-28T20:48:23Z
1PkcfoUOXck,Bestial! Fendi se lleva el 10.,2023-09-28T20:47:03Z
1PkcfoUOXck,No tengo en realidad ya nada que decir.... Esque es toda una experiencia vivida y sentida de tu mano del lado más profesional y sentido por tu forma tan cálida y sencilla y elegante qué es tu persona!! En fin eres una guapa viviendo un sueño!! Bendiciones Alex!!!❤❤ ❤❤❤😊,2023-09-28T20:46:41Z
1PkcfoUOXck,"En todos te veías regia , la teñida de   Cavalli REGIA",2023-09-28T20:46:05Z
1PkcfoUOXck,"Hola Alex! Como siempre nos tienes acostumbradas a unos lookaaazos brutales. Hacéis un trabajo brutal, enhorabuena!",2023-09-28T20:45:41Z
1PkcfoUOXck,Eres un 10!!!!! Con tu actitud con cualquier look. ❤,2023-09-28T20:45:37Z
1PkcfoUOXck,"Eres maravillosa, me encantas❤",2023-09-28T20:45:22Z
1PkcfoUOXck,Te ha quedado el pelo precioso.,2023-09-28T20:45:02Z
1PkcfoUOXck,Alexandra no te cortes el pelo que lo llevas ideal ❤,2023-09-28T20:44:08Z
1PkcfoUOXck,❤,2023-09-28T20:43:59Z
1PkcfoUOXck,"BRUTAL, Alex!!!! Te superas en cada Fashion Week!! Y menudo equipazo te has buscado, son maravillosos. Dile a Ghass que los looks han sido de 9,5-10!!! LOLZZZZZ😂😂😂😂",2023-09-28T20:43:34Z
1PkcfoUOXck,Derrochas elegancia hija,2023-09-28T20:40:32Z
1PkcfoUOXck,"Brutales todos los looks y el trabajazo de fauna y flora!!! Por cierto, muy fan de las valoraciones de Ghassam 😂😂😂",2023-09-28T20:39:50Z
1PkcfoUOXck,"Genial el vídeo, una profesional increíble muchas felicidades y todos los outfits increíbles",2023-09-28T20:39:37Z
1PkcfoUOXck,Camaleónica !!<br>Cómo te superas y cómo te lo curras!<br>Eres Maravilla🩵,2023-09-28T20:38:15Z
1PkcfoUOXck,"No hay nadie q defienda los looks  como Alexandra Pereira,todos de 10 !! El último de 11!!!",2023-09-28T20:38:06Z
1PkcfoUOXck,"Que pasada de video Alex , eres la mejor haciendo las semanas de la moda. Me ha encantado❤",2023-09-28T20:37:00Z
1PkcfoUOXck,"Fantástico vídeo, gracias.<br>El pelo te queda genial, yo no me lo cortaría ,<br>Un abrazo desde Barcelona",2023-09-28T20:36:28Z
1PkcfoUOXck,"El pelo recogido ??  no me convencen estos moños, no favorecen 😢",2023-09-28T20:36:03Z
1PkcfoUOXck,"Ay, Dios! El final vale Oro!😂 Son lo máximo ustedes dos!!! Besos Alex!",2023-09-28T20:34:19Z
1PkcfoUOXck,🇺🇾🥰🥰🥰🥰🥰🥰🥰❤,2023-09-28T20:32:55Z
1PkcfoUOXck,"Alex! ALUCINANTE tus looks para esta fashion week. Y el pelo? Ya flipe en insta cuando veía los estilismos pero ahora viendo el trabajo, muy muy top! <br>Sin duda habéis hecho equipazo los tres. 👏🏼👏🏼 <br>El makeup Ismael siempre TOP pero es que, el estilismo de pelo ha estado a un nivel altísimo! SUPER GUAY, deseando ver Paris 💖💖☺️",2023-09-28T20:30:36Z
1PkcfoUOXck,Para mi gusto todo los looks son espectaculares y el maquillaje divino abrazos deseando ver tus looks en París,2023-09-28T20:30:04Z
1PkcfoUOXck,"Brutal todo el vlog de principio a fin! 👏🏻👏🏻👏🏻<br>Flora y Fauna se salen con el estilismo de peluquería y makeup e incrementan todos tus looks a un nivel alucinante, para mí son prácticamente el 50% o más de la nota que le pondría a cada look.<br>Qué ganas de ver el vlog de la semana de la moda de París 🤩<br>Pero quién se lleva el 10 es Sasha! 🥰 me encanta su cara de felicidad cuando baja contigo por el tobogán.<br>Un abrazo enorme!! 💖",2023-09-28T20:29:01Z
1PkcfoUOXck,No te qejes tanto❤,2023-09-28T20:26:43Z
1PkcfoUOXck,Como siempre brutal!! Cada semana de la moda te superas más y más. Adoro el momento notas con G 😂😂,2023-09-28T20:25:18Z
1PkcfoUOXck,"Eres única ❤elegante,divertida, cercana...una alegría verte todos los jueves ❤",2023-09-28T20:24:39Z
1PkcfoUOXck,Me encanta gracias,2023-09-28T20:23:57Z
1PkcfoUOXck,Oh wow 🤩 con razón el peinado es 2  horas y media es una obra de arte …. Le quedó súper mega hermoso❤ love it love it El de FENDI,2023-09-28T20:23:05Z
1PkcfoUOXck,ERES MUUUY FANTÁSTICA TE ADMIRO MUCHÍSIMO ALEX  SE TE VE GENIAL TODOS LOA VESTURIOS  SALUDOS 🥰❤,2023-09-28T20:22:46Z
1PkcfoUOXck,Mucho éxito te lo mereces 🫶👏👏👏👏👏👏,2023-09-28T20:22:41Z
1PkcfoUOXck,"Wuauuu 💥 estás increíble, y SportMax de 💯 🎉",2023-09-28T20:21:00Z
1PkcfoUOXck,Madre mía que pibonazo !! Por dentro y por fuera. Enhorabuena 😊,2023-09-28T20:20:15Z
1PkcfoUOXck,Arriba los estilistas de imagen!❤ disfrutando con tus vídeos de la moda!,2023-09-28T20:19:28Z
1PkcfoUOXck,Estás mejor con el pelo más corto!,2023-09-28T20:16:08Z
1PkcfoUOXck,Me gusta más con tu cabello suelto🥰,2023-09-28T20:15:55Z
